0.0625,0.02545
0.06873,0.04706
0.0625,0.01398
0.0625,0.01553
0.0625,0.01553
0.0625,0.01553
0.0625,0.01398
0.0625,0.01398
0.0625,0.06049
0.0625,0.06049
0.0625,0.06049
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
0.0625,0.02863
