0.1875,0.09839
0.1875,0.09839
0.1875,0.09106
0.1875,0.09106
0.1875,0.0159
0.1875,0.0159
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.1875,0.08948
0.2219,0.02097
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1772,0.02332
0.1875,0.0708
0.1562,0.0636
0.1562,0.0636
0.1562,0.05566
0.1875,0.006218
0.1875,0.006218
0.1875,0.006218
0.1875,0.006218
